iid,gender,condtn,match,age,field,field_cd,race,imprace,imprelig,income,date,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum
85,0,2,0,30,Masters of Social Work,11,2,3,5,"25,589.00",6,4,Social Services/ Policy,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,4
85,0,2,0,30,Masters of Social Work,11,2,3,5,"25,589.00",6,4,Social Services/ Policy,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,4
85,0,2,1,30,Masters of Social Work,11,2,3,5,"25,589.00",6,4,Social Services/ Policy,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,4
85,0,2,0,30,Masters of Social Work,11,2,3,5,"25,589.00",6,4,Social Services/ Policy,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,4
85,0,2,0,30,Masters of Social Work,11,2,3,5,"25,589.00",6,4,Social Services/ Policy,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,4
85,0,2,0,30,Masters of Social Work,11,2,3,5,"25,589.00",6,4,Social Services/ Policy,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,4
85,0,2,0,30,Masters of Social Work,11,2,3,5,"25,589.00",6,4,Social Services/ Policy,9,2,3,4,9,8,6,8,4,7,8,4,6,7,5,8,5,3,4,4
86,0,2,0,22,Communications,3,2,1,1,"55,223.00",7,1,Professor of Media Studies,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,10
86,0,2,0,22,Communications,3,2,1,1,"55,223.00",7,1,Professor of Media Studies,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,10
86,0,2,0,22,Communications,3,2,1,1,"55,223.00",7,1,Professor of Media Studies,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,10
86,0,2,1,22,Communications,3,2,1,1,"55,223.00",7,1,Professor of Media Studies,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,10
86,0,2,0,22,Communications,3,2,1,1,"55,223.00",7,1,Professor of Media Studies,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,10
86,0,2,0,22,Communications,3,2,1,1,"55,223.00",7,1,Professor of Media Studies,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,10
86,0,2,1,22,Communications,3,2,1,1,"55,223.00",7,1,Professor of Media Studies,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,10
86,0,2,0,22,Communications,3,2,1,1,"55,223.00",7,1,Professor of Media Studies,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,10
86,0,2,0,22,Communications,3,2,1,1,"55,223.00",7,1,Professor of Media Studies,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,10
86,0,2,1,22,Communications,3,2,1,1,"55,223.00",7,1,Professor of Media Studies,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,10
86,0,2,1,22,Communications,3,2,1,1,"55,223.00",7,1,Professor of Media Studies,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,10
86,0,2,0,22,Communications,3,2,1,1,"55,223.00",7,1,Professor of Media Studies,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,10
86,0,2,1,22,Communications,3,2,1,1,"55,223.00",7,1,Professor of Media Studies,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,10
86,0,2,1,22,Communications,3,2,1,1,"55,223.00",7,1,Professor of Media Studies,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,10
86,0,2,1,22,Communications,3,2,1,1,"55,223.00",7,1,Professor of Media Studies,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,10
86,0,2,1,22,Communications,3,2,1,1,"55,223.00",7,1,Professor of Media Studies,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,10
86,0,2,0,22,Communications,3,2,1,1,"55,223.00",7,1,Professor of Media Studies,2,2,2,1,4,7,7,2,1,6,4,7,5,10,10,10,2,2,6,10
87,0,2,0,23,Social Work,11,2,8,10,,3,2,Social Worker,9,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,10
87,0,2,0,23,Social Work,11,2,8,10,,3,2,Social Worker,9,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,10
87,0,2,0,23,Social Work,11,2,8,10,,3,2,Social Worker,9,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,10
87,0,2,0,23,Social Work,11,2,8,10,,3,2,Social Worker,9,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,10
87,0,2,0,23,Social Work,11,2,8,10,,3,2,Social Worker,9,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,10
87,0,2,1,23,Social Work,11,2,8,10,,3,2,Social Worker,9,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,10
87,0,2,0,23,Social Work,11,2,8,10,,3,2,Social Worker,9,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,10
87,0,2,0,23,Social Work,11,2,8,10,,3,2,Social Worker,9,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,10
87,0,2,0,23,Social Work,11,2,8,10,,3,2,Social Worker,9,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,10
87,0,2,0,23,Social Work,11,2,8,10,,3,2,Social Worker,9,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,10
87,0,2,0,23,Social Work,11,2,8,10,,3,2,Social Worker,9,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,10
87,0,2,0,23,Social Work,11,2,8,10,,3,2,Social Worker,9,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,10
87,0,2,0,23,Social Work,11,2,8,10,,3,2,Social Worker,9,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,10
87,0,2,1,23,Social Work,11,2,8,10,,3,2,Social Worker,9,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,10
87,0,2,0,23,Social Work,11,2,8,10,,3,2,Social Worker,9,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,10
87,0,2,0,23,Social Work,11,2,8,10,,3,2,Social Worker,9,10,5,10,8,7,7,8,4,9,9,6,7,10,9,10,7,9,4,10
88,0,2,0,23,Social Work,11,2,8,7,"109,031.00",4,4,Clinical Social Worker,9,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,5,10
88,0,2,0,23,Social Work,11,2,8,7,"109,031.00",4,4,Clinical Social Worker,9,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,5,10
88,0,2,0,23,Social Work,11,2,8,7,"109,031.00",4,4,Clinical Social Worker,9,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,5,10
88,0,2,0,23,Social Work,11,2,8,7,"109,031.00",4,4,Clinical Social Worker,9,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,5,10
88,0,2,0,23,Social Work,11,2,8,7,"109,031.00",4,4,Clinical Social Worker,9,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,5,10
88,0,2,0,23,Social Work,11,2,8,7,"109,031.00",4,4,Clinical Social Worker,9,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,5,10
88,0,2,0,23,Social Work,11,2,8,7,"109,031.00",4,4,Clinical Social Worker,9,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,5,10
88,0,2,0,23,Social Work,11,2,8,7,"109,031.00",4,4,Clinical Social Worker,9,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,5,10
88,0,2,0,23,Social Work,11,2,8,7,"109,031.00",4,4,Clinical Social Worker,9,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,5,10
88,0,2,0,23,Social Work,11,2,8,7,"109,031.00",4,4,Clinical Social Worker,9,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,5,10
88,0,2,0,23,Social Work,11,2,8,7,"109,031.00",4,4,Clinical Social Worker,9,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,5,10
88,0,2,0,23,Social Work,11,2,8,7,"109,031.00",4,4,Clinical Social Worker,9,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,5,10
88,0,2,0,23,Social Work,11,2,8,7,"109,031.00",4,4,Clinical Social Worker,9,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,5,10
88,0,2,0,23,Social Work,11,2,8,7,"109,031.00",4,4,Clinical Social Worker,9,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,5,10
88,0,2,0,23,Social Work,11,2,8,7,"109,031.00",4,4,Clinical Social Worker,9,8,7,10,7,7,7,8,6,6,10,8,9,10,8,10,9,3,5,10
89,0,2,0,27,Marketing,8,2,3,2,,7,3,Academic,2,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5,6
89,0,2,0,27,Marketing,8,2,3,2,,7,3,Academic,2,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5,6
89,0,2,0,27,Marketing,8,2,3,2,,7,3,Academic,2,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5,6
89,0,2,0,27,Marketing,8,2,3,2,,7,3,Academic,2,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5,6
89,0,2,0,27,Marketing,8,2,3,2,,7,3,Academic,2,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5,6
89,0,2,1,27,Marketing,8,2,3,2,,7,3,Academic,2,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5,6
89,0,2,0,27,Marketing,8,2,3,2,,7,3,Academic,2,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5,6
89,0,2,0,27,Marketing,8,2,3,2,,7,3,Academic,2,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5,6
89,0,2,0,27,Marketing,8,2,3,2,,7,3,Academic,2,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5,6
89,0,2,0,27,Marketing,8,2,3,2,,7,3,Academic,2,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5,6
89,0,2,1,27,Marketing,8,2,3,2,,7,3,Academic,2,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5,6
89,0,2,0,27,Marketing,8,2,3,2,,7,3,Academic,2,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5,6
89,0,2,0,27,Marketing,8,2,3,2,,7,3,Academic,2,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5,6
89,0,2,0,27,Marketing,8,2,3,2,,7,3,Academic,2,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5,6
89,0,2,0,27,Marketing,8,2,3,2,,7,3,Academic,2,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5,6
89,0,2,0,27,Marketing,8,2,3,2,,7,3,Academic,2,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5,6
89,0,2,0,27,Marketing,8,2,3,2,,7,3,Academic,2,2,2,2,10,8,8,7,8,9,8,1,9,8,8,9,4,2,5,6
90,0,2,0,23,Chemistry,10,4,4,1,,7,7,I don't know,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,5,0
90,0,2,0,23,Chemistry,10,4,4,1,,7,7,I don't know,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,5,0
90,0,2,0,23,Chemistry,10,4,4,1,,7,7,I don't know,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,5,0
90,0,2,0,23,Chemistry,10,4,4,1,,7,7,I don't know,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,5,0
90,0,2,0,23,Chemistry,10,4,4,1,,7,7,I don't know,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,5,0
90,0,2,0,23,Chemistry,10,4,4,1,,7,7,I don't know,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,5,0
90,0,2,0,23,Chemistry,10,4,4,1,,7,7,I don't know,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,5,0
90,0,2,0,23,Chemistry,10,4,4,1,,7,7,I don't know,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,5,0
90,0,2,0,23,Chemistry,10,4,4,1,,7,7,I don't know,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,5,0
90,0,2,0,23,Chemistry,10,4,4,1,,7,7,I don't know,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,5,0
90,0,2,0,23,Chemistry,10,4,4,1,,7,7,I don't know,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,5,0
90,0,2,0,23,Chemistry,10,4,4,1,,7,7,I don't know,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,5,0
90,0,2,0,23,Chemistry,10,4,4,1,,7,7,I don't know,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,5,0
90,0,2,0,23,Chemistry,10,4,4,1,,7,7,I don't know,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,5,0
90,0,2,0,23,Chemistry,10,4,4,1,,7,7,I don't know,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,5,0
90,0,2,1,23,Chemistry,10,4,4,1,,7,7,I don't know,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,5,0
90,0,2,0,23,Chemistry,10,4,4,1,,7,7,I don't know,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,5,0
90,0,2,0,23,Chemistry,10,4,4,1,,7,7,I don't know,10,8,9,6,5,8,9,6,3,1,10,6,7,8,7,6,4,1,5,0
91,0,2,0,25,Law,1,6,6,8,"40,409.00",3,2,Lawyer,1,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,5,3
91,0,2,0,25,Law,1,6,6,8,"40,409.00",3,2,Lawyer,1,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,5,3
91,0,2,0,25,Law,1,6,6,8,"40,409.00",3,2,Lawyer,1,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,5,3
91,0,2,1,25,Law,1,6,6,8,"40,409.00",3,2,Lawyer,1,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,5,3
91,0,2,0,25,Law,1,6,6,8,"40,409.00",3,2,Lawyer,1,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,5,3
91,0,2,1,25,Law,1,6,6,8,"40,409.00",3,2,Lawyer,1,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,5,3
91,0,2,0,25,Law,1,6,6,8,"40,409.00",3,2,Lawyer,1,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,5,3
91,0,2,0,25,Law,1,6,6,8,"40,409.00",3,2,Lawyer,1,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,5,3
91,0,2,0,25,Law,1,6,6,8,"40,409.00",3,2,Lawyer,1,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,5,3
91,0,2,1,25,Law,1,6,6,8,"40,409.00",3,2,Lawyer,1,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,5,3
91,0,2,0,25,Law,1,6,6,8,"40,409.00",3,2,Lawyer,1,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,5,3
91,0,2,1,25,Law,1,6,6,8,"40,409.00",3,2,Lawyer,1,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,5,3
91,0,2,1,25,Law,1,6,6,8,"40,409.00",3,2,Lawyer,1,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,5,3
91,0,2,1,25,Law,1,6,6,8,"40,409.00",3,2,Lawyer,1,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,5,3
91,0,2,0,25,Law,1,6,6,8,"40,409.00",3,2,Lawyer,1,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,5,3
91,0,2,1,25,Law,1,6,6,8,"40,409.00",3,2,Lawyer,1,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,5,3
91,0,2,1,25,Law,1,6,6,8,"40,409.00",3,2,Lawyer,1,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,5,3
91,0,2,0,25,Law,1,6,6,8,"40,409.00",3,2,Lawyer,1,4,2,5,7,7,5,7,3,5,7,7,10,8,8,7,6,2,5,3
92,0,2,0,29,International Educational Development,9,2,1,2,"21,597.00",6,1,Microfinancing Program Manager,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,6
92,0,2,0,29,International Educational Development,9,2,1,2,"21,597.00",6,1,Microfinancing Program Manager,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,6
92,0,2,0,29,International Educational Development,9,2,1,2,"21,597.00",6,1,Microfinancing Program Manager,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,6
92,0,2,1,29,International Educational Development,9,2,1,2,"21,597.00",6,1,Microfinancing Program Manager,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,6
92,0,2,1,29,International Educational Development,9,2,1,2,"21,597.00",6,1,Microfinancing Program Manager,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,6
92,0,2,1,29,International Educational Development,9,2,1,2,"21,597.00",6,1,Microfinancing Program Manager,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,6
92,0,2,0,29,International Educational Development,9,2,1,2,"21,597.00",6,1,Microfinancing Program Manager,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,6
92,0,2,0,29,International Educational Development,9,2,1,2,"21,597.00",6,1,Microfinancing Program Manager,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,6
92,0,2,0,29,International Educational Development,9,2,1,2,"21,597.00",6,1,Microfinancing Program Manager,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,6
92,0,2,0,29,International Educational Development,9,2,1,2,"21,597.00",6,1,Microfinancing Program Manager,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,6
92,0,2,0,29,International Educational Development,9,2,1,2,"21,597.00",6,1,Microfinancing Program Manager,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,6
92,0,2,1,29,International Educational Development,9,2,1,2,"21,597.00",6,1,Microfinancing Program Manager,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,6
92,0,2,0,29,International Educational Development,9,2,1,2,"21,597.00",6,1,Microfinancing Program Manager,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,6
92,0,2,1,29,International Educational Development,9,2,1,2,"21,597.00",6,1,Microfinancing Program Manager,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,6
92,0,2,0,29,International Educational Development,9,2,1,2,"21,597.00",6,1,Microfinancing Program Manager,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,6
92,0,2,1,29,International Educational Development,9,2,1,2,"21,597.00",6,1,Microfinancing Program Manager,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,6
92,0,2,1,29,International Educational Development,9,2,1,2,"21,597.00",6,1,Microfinancing Program Manager,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,6
92,0,2,0,29,International Educational Development,9,2,1,2,"21,597.00",6,1,Microfinancing Program Manager,7,7,2,8,10,9,9,9,2,9,10,4,10,10,8,10,6,9,5,6
93,0,2,0,29,Education Administration,5,2,2,2,,5,1,Education Administration,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,2
93,0,2,1,29,Education Administration,5,2,2,2,,5,1,Education Administration,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,2
93,0,2,0,29,Education Administration,5,2,2,2,,5,1,Education Administration,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,2
93,0,2,1,29,Education Administration,5,2,2,2,,5,1,Education Administration,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,2
93,0,2,0,29,Education Administration,5,2,2,2,,5,1,Education Administration,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,2
93,0,2,0,29,Education Administration,5,2,2,2,,5,1,Education Administration,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,2
93,0,2,1,29,Education Administration,5,2,2,2,,5,1,Education Administration,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,2
93,0,2,0,29,Education Administration,5,2,2,2,,5,1,Education Administration,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,2
93,0,2,0,29,Education Administration,5,2,2,2,,5,1,Education Administration,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,2
93,0,2,0,29,Education Administration,5,2,2,2,,5,1,Education Administration,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,2
93,0,2,1,29,Education Administration,5,2,2,2,,5,1,Education Administration,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,2
93,0,2,0,29,Education Administration,5,2,2,2,,5,1,Education Administration,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,2
93,0,2,0,29,Education Administration,5,2,2,2,,5,1,Education Administration,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,2
93,0,2,0,29,Education Administration,5,2,2,2,,5,1,Education Administration,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,2
93,0,2,0,29,Education Administration,5,2,2,2,,5,1,Education Administration,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,2
93,0,2,0,29,Education Administration,5,2,2,2,,5,1,Education Administration,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,2
93,0,2,0,29,Education Administration,5,2,2,2,,5,1,Education Administration,2,3,2,6,10,7,6,8,7,8,7,5,8,8,6,5,7,6,6,2
94,1,2,1,28,Business (MBA),8,4,6,8,,6,3,Marketing,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,2
94,1,2,1,28,Business (MBA),8,4,6,8,,6,3,Marketing,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,2
94,1,2,0,28,Business (MBA),8,4,6,8,,6,3,Marketing,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,2
94,1,2,0,28,Business (MBA),8,4,6,8,,6,3,Marketing,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,2
94,1,2,0,28,Business (MBA),8,4,6,8,,6,3,Marketing,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,2
94,1,2,0,28,Business (MBA),8,4,6,8,,6,3,Marketing,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,2
94,1,2,1,28,Business (MBA),8,4,6,8,,6,3,Marketing,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,2
94,1,2,0,28,Business (MBA),8,4,6,8,,6,3,Marketing,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,2
94,1,2,0,28,Business (MBA),8,4,6,8,,6,3,Marketing,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,2
94,1,2,0,28,Business (MBA),8,4,6,8,,6,3,Marketing,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,2
94,1,2,0,28,Business (MBA),8,4,6,8,,6,3,Marketing,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,2
94,1,2,0,28,Business (MBA),8,4,6,8,,6,3,Marketing,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,2
94,1,2,0,28,Business (MBA),8,4,6,8,,6,3,Marketing,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,2
94,1,2,0,28,Business (MBA),8,4,6,8,,6,3,Marketing,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,2
94,1,2,0,28,Business (MBA),8,4,6,8,,6,3,Marketing,7,7,2,8,8,5,4,4,3,3,9,5,7,9,6,7,4,5,5,2
95,1,2,0,26,Business,8,2,7,5,"76,624.00",5,2,Business - Investment Management,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,6
95,1,2,0,26,Business,8,2,7,5,"76,624.00",5,2,Business - Investment Management,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,6
95,1,2,0,26,Business,8,2,7,5,"76,624.00",5,2,Business - Investment Management,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,6
95,1,2,0,26,Business,8,2,7,5,"76,624.00",5,2,Business - Investment Management,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,6
95,1,2,0,26,Business,8,2,7,5,"76,624.00",5,2,Business - Investment Management,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,6
95,1,2,0,26,Business,8,2,7,5,"76,624.00",5,2,Business - Investment Management,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,6
95,1,2,0,26,Business,8,2,7,5,"76,624.00",5,2,Business - Investment Management,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,6
95,1,2,0,26,Business,8,2,7,5,"76,624.00",5,2,Business - Investment Management,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,6
95,1,2,0,26,Business,8,2,7,5,"76,624.00",5,2,Business - Investment Management,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,6
95,1,2,0,26,Business,8,2,7,5,"76,624.00",5,2,Business - Investment Management,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,6
95,1,2,0,26,Business,8,2,7,5,"76,624.00",5,2,Business - Investment Management,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,6
95,1,2,0,26,Business,8,2,7,5,"76,624.00",5,2,Business - Investment Management,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,6
95,1,2,0,26,Business,8,2,7,5,"76,624.00",5,2,Business - Investment Management,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,6
95,1,2,0,26,Business,8,2,7,5,"76,624.00",5,2,Business - Investment Management,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,6
95,1,2,0,26,Business,8,2,7,5,"76,624.00",5,2,Business - Investment Management,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,6
95,1,2,0,26,Business,8,2,7,5,"76,624.00",5,2,Business - Investment Management,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,6
95,1,2,1,26,Business,8,2,7,5,"76,624.00",5,2,Business - Investment Management,7,10,10,6,6,4,3,1,6,4,7,9,5,10,8,10,3,3,6,6
96,1,2,0,26,Computer Science,5,3,3,6,,7,1,Academic or Research staff,2,5,8,7,10,10,8,10,6,8,8,3,8,9,8,7,7,3,7,3
